year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2006,1,0.0,5410.0,10.167098900000001,13.40145869
2007,1,0.0,5410.0,10.167098900000001,13.40145869
2008,1,0.0,5410.0,10.167098900000001,13.40145869
2009,2,0.0,5410.0,10.167098900000001,13.40145869
2010,1,0.0,5410.0,10.167098900000001,13.40145869
2014,3,0.0,3089.666667,13.69993034,
2015,2,0.0,3291.0,13.824010099999999,
2016,2,0.0,3579.5,13.64964787,
2017,2,0.0,3868.0,13.47528563,
2018,2,0.0,4422.5,12.85043757,
2019,1,0.0,4067.0,13.6840053,
