year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,5545.0,11.58784825,14.06817629
0.5,4,0.5,7782.75,13.09671876,14.96643201
0.5,4,0.5,7763.0,12.68876968,14.63543709
0.5714285714285714,7,0.5714285714285714,7578.4285709999995,12.52908937,14.52572354
1.0,8,1.0,8312.5,12.57867933,14.460301000000001
0.8888888888888888,9,0.8888888888888888,9626.111111,12.75945266,14.5963513
0.8181818181818182,11,0.8181818181818182,8282.818181999999,12.73782665,14.11471776
0.8333333333333334,12,0.8333333333333334,8830.083333,12.48369152,14.13017311
0.9230769230769231,13,0.9230769230769231,8557.076923,12.17787828,14.2851551
0.8666666666666667,15,0.8666666666666667,8435.4,12.35377839,14.4548414
1.0,11,1.0,9138.727273,12.4613366,14.63785193
1.0,12,1.0,8956.416667,12.4391301,14.69596347
1.0,10,1.0,7801.9,12.30015948,14.592944000000001
1.0,9,1.0,8038.0,12.37532827,14.66198203
