year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2011,2,0.0,12951.0,11.2282912,13.714393900000001
2012,2,0.0,12951.0,11.2282912,13.714393900000001
2013,1,0.0,13167.0,11.59885304,14.26529262
2014,2,0.0,13167.0,11.59885304,14.26529262
2015,2,0.0,13167.0,11.59885304,14.26529262
2016,2,0.0,13167.0,11.59885304,14.26529262
