year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2005,1,0.0,3681.0,10.94649735,12.80148409
2006,2,0.0,3659.0,10.84773286,12.80148409
2011,2,0.0,2289.0,12.35841026,0.0
2012,4,0.0,2517.25,12.35524037,0.0
2013,4,0.0,4498.0,12.27545783,14.7901945
2014,5,0.0,3355.4,13.44480296,14.790194500000002
2015,10,0.2,3897.0,12.926307699999999,15.108041570000001
2016,7,0.14285714285714285,2944.285714,13.13607745,15.42588865
2017,6,0.0,3060.333333,13.12271732,0.0
2018,5,0.2,3057.4,12.42065284,15.42588865
2019,6,0.3333333333333333,7179.5,12.5551136,14.601255700000001
