year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,0.0,3630.0,9.315502727,11.79290869,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2000,2,0.0,1178.5,5.76357143,0.0,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2001,3,2.0,2923.3333333333335,13.946356783333334,0.0,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2002,4,8.5,4071.25,11.403657455,3.529446715,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2003,4,0.0,2273.25,12.1371477675,0.0,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2004,4,0.75,6982.0,11.8807640625,7.1081167725,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2005,9,0.0,7462.666666666667,12.300903900000002,9.810932587777778,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2006,27,1.037037037037037,6134.814814814815,12.068369740740742,8.612456531851851,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2007,34,2.1176470588235294,7667.970588235294,12.49320138117647,10.504024632941176,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2008,49,2.877551020408163,7913.244897959184,12.796002702857143,11.101567599795917,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2009,53,3.8867924528301887,7600.490566037736,13.016728038679245,11.474371514339623,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2010,96,2.9479166666666665,7736.677083333333,12.578121611770833,9.992461564479166,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2011,129,2.612403100775194,7949.511627906977,12.64137734488372,10.448924923255813,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2012,141,2.5106382978723403,7435.687943262411,12.776260236028369,9.802813164042554,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2013,159,2.710691823899371,7725.610062893082,12.682578766289309,10.080871125345912,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2014,200,2.965,8163.635,12.668803885700001,9.93647498935,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2015,220,2.481818181818182,8447.068181818182,13.034043899499999,10.349000005272728,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2016,230,2.121739130434783,8361.41304347826,13.102836147913042,10.139102041086957,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2017,222,2.2612612612612613,8738.536036036036,13.066399982792793,10.55863692108108,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2018,196,3.0255102040816326,10780.801020408164,12.849022885663269,12.054277718520408,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
2019,166,3.5843373493975905,12473.37951807229,13.360986782228915,13.206492377831324,False,adult;advertising;business - advertising;business - advertising;business;education - advertising;business;games - advertising;business;informationtech - 
