year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,2,0.0,3397.0,11.59599567,,True,alcoholandtobacco
2001,2,0.0,3841.0,11.03286331,6.372542435,True,alcoholandtobacco
2002,4,0.0,3613.5,11.0410039875,3.3767047425,True,alcoholandtobacco
2003,4,0.0,3590.0,11.269654825,,True,alcoholandtobacco
2004,6,0.0,5424.166666666667,11.341982620000001,7.212174181666666,True,alcoholandtobacco
2005,9,0.4444444444444444,5911.777777777777,11.714149366666668,6.497899486666666,True,alcoholandtobacco
2006,6,0.6666666666666666,5424.0,11.576243708333335,4.92994044,True,alcoholandtobacco
2007,6,0.0,3256.8333333333335,11.435115363333333,,True,alcoholandtobacco
2008,11,0.36363636363636365,4337.636363636364,11.739408290909092,3.9637995354545454,True,alcoholandtobacco
2009,11,0.7272727272727273,6026.272727272727,11.938315618181816,8.216292304545455,True,alcoholandtobacco
2010,16,2.25,6736.6875,12.54016094375,12.2728581875,True,alcoholandtobacco
2011,17,1.1764705882352942,6403.35294117647,12.489365347058826,11.35241164117647,True,alcoholandtobacco
2012,28,0.5714285714285714,7789.0,12.3842326,12.093182939285715,True,alcoholandtobacco
2013,34,0.7647058823529411,8886.176470588236,12.458153049999998,10.759277538235294,True,alcoholandtobacco
2014,39,0.7948717948717948,9134.948717948719,12.43955775897436,11.275458610256411,True,alcoholandtobacco
2015,40,2.35,9268.25,12.519034784999999,12.2661086525,True,alcoholandtobacco
2016,39,2.717948717948718,8981.051282051281,12.510107307692307,11.742898094871794,True,alcoholandtobacco
2017,37,4.324324324324325,9904.54054054054,12.579703643243244,11.2432053,True,alcoholandtobacco
2018,28,3.8214285714285716,12764.92857142857,12.651060096428571,12.212576953571428,True,alcoholandtobacco
2019,36,4.416666666666667,15213.25,12.426447483333332,12.236016941666666,True,alcoholandtobacco
