year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,1570.0,10.898245900000001,
0.0,2,0.0,1570.0,10.898245900000001,
0.0,4,0.0,3299.0,12.57545913,
0.0,3,0.0,2537.666667,14.01362708,
0.25,4,0.25,4967.25,13.25060017,13.13320456
0.15384615384615385,13,0.15384615384615385,3946.3076920000003,12.00062066,13.13320456
0.1,20,0.1,3835.95,11.86460658,13.62549571
0.08,25,0.08,4605.16,12.20098454,13.76887298
0.058823529411764705,34,0.058823529411764705,3846.617647,12.30734874,13.81666965
0.03571428571428571,28,0.03571428571428571,4568.678571,12.43046586,13.68190009
0.06451612903225806,31,0.06451612903225806,4390.451613,12.22490392,13.7962145
0.029411764705882353,34,0.029411764705882353,4589.676471,12.28357412,13.72916662
0.03125,32,0.03125,4489.15625,12.40126148,13.91686538
0.17647058823529413,17,0.17647058823529413,5339.0,11.91233201,14.12075612
0.3333333333333333,18,0.3333333333333333,7231.555556,12.58138477,15.08558562
