year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2004,1,0.0,3926.0,,,True,deceptive
2005,3,0.6666666666666666,6962.333333333333,4.299882823333333,5.127191916666667,True,deceptive
2006,3,0.6666666666666666,6562.333333333333,4.261327463333333,4.930064833333334,True,deceptive
2007,4,1.0,7880.5,6.3919911975,7.3950972525,True,deceptive
2008,7,0.5714285714285714,5422.0,8.645959375714286,4.225769858571429,True,deceptive
2009,6,0.0,3493.8333333333335,8.35249022,,True,deceptive
2010,8,0.0,5734.0,11.90878347875,6.07414515375,True,deceptive
2011,10,0.0,4906.4,12.76341102,5.870924852,True,deceptive
2012,12,0.0,4342.166666666667,11.867809366666668,4.8645097925,True,deceptive
2013,13,0.0,4216.076923076923,11.473001346153847,4.770767095384615,True,deceptive
2014,10,0.6,5084.1,10.53894084,6.050523947,True,deceptive
2015,17,0.9411764705882353,4088.294117647059,10.936114011764705,4.170409217058824,True,deceptive
2016,8,1.0,3280.25,12.28667031125,1.8133608425,True,deceptive
2017,8,0.0,2666.25,13.54302625,,True,deceptive
2018,5,0.0,2804.0,14.357309172,,True,deceptive
2019,1,7.0,14137.0,15.63239531,15.55787943,True,deceptive
