year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2007,1,0.0,1871.0,11.6063522,0.0
2008,2,0.0,1516.0,13.2742024,0.0
2009,1,0.0,1516.0,13.2742024,0.0
2010,2,0.0,1477.5,13.28001158,0.0
2011,2,0.0,1439.0,13.28582077,0.0
2012,1,0.0,1439.0,13.28582077,0.0
2013,1,0.0,1659.0,12.32475792,0.0
2015,1,0.0,1659.0,12.32475792,0.0
2016,1,0.0,1659.0,12.32475792,0.0
2017,1,0.0,1659.0,12.32475792,0.0
