year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,3.0,2919.0,9.174065041,0.0,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2001,4,1.5,3594.25,10.44234561,7.0588934325,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2002,8,1.0,3187.875,10.68164932,5.31610932375,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2003,13,0.7692307692307693,3870.769230769231,10.670734998461539,5.5330321676923075,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2004,17,6.823529411764706,4691.64705882353,10.829896348823528,5.966129843529412,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2005,12,9.5,4702.666666666667,11.463707722499999,7.250856340000001,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2006,19,7.842105263157895,5053.105263157895,11.716693457368422,6.3205945042105265,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2007,19,8.052631578947368,6612.263157894737,12.036733325263159,8.487514014736842,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2008,22,8.545454545454545,5872.136363636364,12.226172246363637,7.958407688636364,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2009,21,9.19047619047619,5866.428571428572,12.49925007047619,6.403149902857143,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2010,27,7.7407407407407405,5918.148148148148,12.221558834814815,7.007555418888888,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2011,42,6.571428571428571,6612.166666666667,12.268613713333334,7.752402883095239,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2012,48,5.666666666666667,5865.3125,11.891931937916667,6.787148137291666,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2013,56,5.821428571428571,6378.571428571428,12.208815452500001,6.029837006785714,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2014,60,5.1,6426.6,11.938631459000002,5.641748072333333,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2015,56,5.0,7078.267857142857,11.645675086428572,6.102846995535714,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2016,57,5.105263157894737,6948.754385964912,12.18714181122807,6.524778706140351,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2017,35,7.085714285714285,7688.5142857142855,12.602950538000002,7.026777695142857,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2018,44,5.068181818181818,8568.431818181818,12.542973263863637,6.691558938181817,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
2019,43,5.186046511627907,8363.813953488372,12.634823739767443,6.153414152325581,False,adult;education;messageboardsandforums - blogsandpersonal;education;messageboardsandforums - business;education;messageboardsandforums - education;messageboardsandforums - education;messageboardsandforums;shopping - 
