year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2011,2,1.0,8563.0,11.32404344,13.740024300000002
2012,1,1.0,8522.0,11.3118164,13.714393900000001
2014,2,0.0,2172.0,13.16922118,
2015,2,0.0,2172.0,13.16922118,
2017,1,0.0,2167.0,13.16922118,
2018,1,0.0,2167.0,13.16922118,
2019,1,0.0,2167.0,13.16922118,
