year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.3333333333333333,3,0.3333333333333333,1983.6666670000002,12.88795795,
0.16666666666666666,6,0.16666666666666666,3263.5,12.22758547,15.73171695
0.25,28,0.25,4295.214286,12.26788539,14.79086479
0.3409090909090909,44,0.3409090909090909,4816.8409090000005,12.094215199999999,14.35312051
0.4084507042253521,71,0.4084507042253521,5670.267606,12.29625997,14.674435699999998
0.3855421686746988,83,0.3855421686746988,5670.8192770000005,12.0754225,14.36570241
0.38461538461538464,104,0.38461538461538464,5561.076923,12.16762994,14.45893579
0.3813559322033898,118,0.3813559322033898,5765.008475,12.36403155,14.49997831
0.3496932515337423,163,0.3496932515337423,5880.276074,12.30717465,14.56205893
0.31351351351351353,185,0.31351351351351353,5790.383784000001,12.39017461,14.58533608
0.3495575221238938,226,0.3495575221238938,6190.858407,12.56489579,14.85796576
0.3938053097345133,226,0.3938053097345133,6398.057522,12.66463088,14.84805806
0.3927392739273927,303,0.3927392739273927,6368.792079,12.62039616,14.86757848
0.4014423076923077,416,0.4014423076923077,6962.8894230000005,12.70940503,15.08866015
0.4294478527607362,489,0.4294478527607362,7301.179959,12.7177432,15.07353026
0.42379182156133827,538,0.42379182156133827,7908.105948,12.79462392,15.08732409
0.4354561101549053,581,0.4354561101549053,8502.110155,12.82754083,15.04178481
0.44617784711388453,641,0.44617784711388453,8789.407176,12.79871529,15.00615075
0.4452773613193403,667,0.4452773613193403,8955.050975,12.77064482,15.06158212
0.4726962457337884,586,0.4726962457337884,9635.0,12.91775116,15.16905192
0.5231958762886598,388,0.5231958762886598,11452.484540000001,12.94082863,15.10066265
0.5280898876404494,445,0.5280898876404494,13991.768540000001,12.84363568,14.98827596
