year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,2,0.0,2911.0,14.02697925,
0.0,2,0.0,2899.5,14.02697925,
0.0,2,0.0,2888.0,14.02697925,
1.0,1,1.0,24274.0,12.41225472,14.41086994
