year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2009,1,0.0,1685.0,15.02718696,0.0
2010,2,0.0,1685.0,15.02718696,0.0
2011,2,0.0,1685.0,15.02718696,0.0
2012,3,0.0,2313.333333,13.910615400000003,0.0
2013,4,0.0,2626.5,13.34483158,0.0
2014,2,0.0,3566.0,11.64748011,0.0
2015,1,0.0,3566.0,11.64748011,0.0
