year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,2,0.0,3873.5,10.581297035,12.77229475,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2001,2,0.0,3800.0,10.79627611,0.0,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2002,5,0.0,6420.8,11.980010054000001,14.219258686,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2003,6,0.0,4544.333333333333,12.260154406666667,9.552408488333333,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2004,4,0.0,4752.75,12.0708719625,10.46636906,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2005,4,0.0,6578.5,12.309291175000002,14.757901985,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2006,4,0.0,6481.0,12.3920504775,14.79952306,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2007,5,1.8,5924.2,12.058898164,11.922312558,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2008,6,6.833333333333333,9776.666666666666,12.619958248333333,14.742704888333334,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2009,6,4.333333333333333,6110.333333333333,11.756315668333334,9.382758913333333,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2010,8,0.0,4221.625,8.9568638625,7.156336055000001,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2011,9,2.4444444444444446,6254.333333333333,10.06642333777778,8.501411942222223,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2012,10,1.4,5168.2,9.922019093,8.72005751,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2013,14,4.785714285714286,6322.714285714285,10.211895892857143,8.283215727142858,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2014,15,2.7333333333333334,6414.666666666667,10.40374368,7.781283319333332,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2015,16,3.0,6631.8125,10.660899504375,7.453126235625,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2016,16,3.4375,9627.25,11.510881770624998,10.6917699675,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2017,20,5.0,10512.55,12.313711503,11.593428250999999,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2018,13,6.0,14870.923076923076,13.527716991538462,15.33750985076923,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
2019,15,5.133333333333334,15042.2,12.872728743333331,13.917098831333334,False,alcoholandtobacco;foodandrecipes - alcoholandtobacco;foodandrecipes;shopping - 
