year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,2,1.0,1967.5,10.90948956,
1.0,2,1.0,2243.5,10.79261364,
0.6666666666666666,3,0.6666666666666666,2169.666667,10.44505175,
0.6666666666666666,3,0.6666666666666666,2166.333333,10.26822837,
1.0,2,1.0,2232.0,10.26214349,
0.6666666666666666,3,0.6666666666666666,3101.333333,10.84910865,15.02112968
0.5,4,0.5,3536.0,11.14259123,15.02112968
0.3333333333333333,6,0.3333333333333333,2782.166667,11.04812226,15.02112968
0.3333333333333333,9,0.3333333333333333,6299.222222,12.66090571,17.44929435
0.5,8,0.5,10660.75,14.43664387,18.05069247
0.4,10,0.4,10775.8,13.73200935,17.09923032
0.4,10,0.4,8894.8,13.36806378,16.70684475
0.45454545454545453,11,0.45454545454545453,11403.81818,12.7190886,15.36955781
0.16666666666666666,6,0.16666666666666666,10065.66667,12.35607093,15.40178153
0.14285714285714285,7,0.14285714285714285,9384.571429000001,12.52625066,15.34387676
0.14285714285714285,7,0.14285714285714285,4899.857143,12.359040199999999,15.47019065
0.4,10,0.4,22965.3,13.04814919,15.29994592
0.4444444444444444,9,0.4444444444444444,15481.11111,12.13030649,14.56877731
0.3333333333333333,9,0.3333333333333333,16784.111109999998,11.95377971,14.31721728
