year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2012,2,0.0,5486.0,10.98004635,15.47004243
2013,3,0.0,4787.0,11.58501245,15.02112968
2014,2,0.0,6372.0,12.53634146,15.02112968
2015,3,0.0,5121.666667,12.90228275,15.02112968
2016,2,0.0,6372.0,12.53634146,15.02112968
2017,3,0.3333333333333333,3406.0,10.52393438,14.649411539999997
