year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2013,1,0.0,2742.0,13.52343919,0.0,False,education;entertainment;games;shopping - 
2014,2,0.0,2697.0,13.414850235,0.0,False,education;entertainment;games;shopping - 
2015,2,0.0,3047.0,13.211578945,0.0,False,education;entertainment;games;shopping - 
2016,2,0.0,3047.0,13.211578945,0.0,False,education;entertainment;games;shopping - 
2017,2,0.0,3047.0,13.211578945,0.0,False,education;entertainment;games;shopping - 
2019,1,0.0,3047.0,13.21157895,0.0,False,education;entertainment;games;shopping - 
