year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,2,1.0,9886.0,14.8325774,16.60763045
1.0,1,1.0,9858.0,14.8325774,16.60763045
0.6666666666666666,3,0.6666666666666666,8831.0,14.62024479,16.00181847
0.5,4,0.5,8314.25,14.51187598,15.8977535
0.5,4,0.5,7450.25,14.42414795,16.0910525
0.5,4,0.5,7680.0,14.56314202,16.25208408
0.5,4,0.5,8358.5,14.27573845,15.57127759
0.5,4,0.5,9426.75,14.48710429,15.59111862
0.5,4,0.5,10119.0,14.35542509,15.53208315
1.0,2,1.0,11341.0,15.54203639,16.48601716
0.6666666666666666,3,0.6666666666666666,10844.33333,14.65985785,15.87381529
0.5,4,0.5,12937.0,14.22029215,15.34365271
0.5,4,0.5,12980.0,14.20480375,15.50167298
0.5,4,0.5,12996.5,14.19257819,15.74230559
0.6666666666666666,3,0.6666666666666666,15401.0,13.40736576,15.41152364
1.0,2,1.0,19620.0,12.26597583,15.73914725
