year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2010,2,0.0,5480.0,13.06239382,14.26529262
2012,2,0.0,5801.5,12.94017302,14.53073964
2013,1,0.0,5585.0,13.29089325,14.74345646
2014,1,0.0,5728.0,13.48896104,14.55459255
2015,2,0.0,5669.5,13.46258637,14.74345646
2016,2,0.0,5597.5,13.37673981,14.74345646
