year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,4,0.0,2034.25,11.8082304375,,True,business;entertainment;informationtech
2001,6,0.0,1654.0,9.144971329999999,,True,business;entertainment;informationtech
2002,7,0.0,1744.142857142857,8.126600591428572,,True,business;entertainment;informationtech
2003,11,0.0,2335.181818181818,11.299665927272729,,True,business;entertainment;informationtech
2004,16,0.0,2477.375,12.2695225375,,True,business;entertainment;informationtech
2005,22,0.0,3372.909090909091,12.002751440909089,3.0353021704545453,True,business;entertainment;informationtech
2006,27,0.0,3648.6296296296296,12.122686740740741,2.93461567962963,True,business;entertainment;informationtech
2007,32,0.5625,4641.71875,12.175007840624998,5.0635811593749995,True,business;entertainment;informationtech
2008,42,1.5952380952380953,5562.047619047619,12.526562430952382,6.386446583333333,True,business;entertainment;informationtech
2009,39,1.1794871794871795,5814.948717948718,12.691892953846153,7.437869561538461,True,business;entertainment;informationtech
2010,57,1.7543859649122806,5455.912280701755,12.382221012280704,6.647780466666667,True,business;entertainment;informationtech
2011,74,1.7297297297297298,6045.216216216216,12.838060835135133,7.243504952702703,True,business;entertainment;informationtech
2012,82,2.0,5990.682926829269,12.737154426829271,7.356612308536584,True,business;entertainment;informationtech
2013,89,1.7078651685393258,5521.6741573033705,12.720923786516854,6.722586771910113,True,business;entertainment;informationtech
2014,97,1.6288659793814433,6101.876288659794,12.78370329896907,6.159775498969072,True,business;entertainment;informationtech
2015,97,1.3608247422680413,5537.969072164949,12.670822103092782,6.330091463917526,True,business;entertainment;informationtech
2016,107,1.514018691588785,5517.92523364486,12.507193420560748,6.4209607317757005,True,business;entertainment;informationtech
2017,101,2.4257425742574257,6527.267326732674,12.40697716831683,7.3903668643564355,True,business;entertainment;informationtech
2018,90,3.2444444444444445,9294.0,12.945837622222221,10.938438393333332,True,business;entertainment;informationtech
2019,100,3.42,9842.79,12.86284199,11.226128199999998,True,business;entertainment;informationtech
