year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2012,2,0.0,4141.0,11.74447243,
2013,2,0.0,4141.0,11.74447243,
2014,2,0.0,4343.0,11.49404574,13.50681897
2015,2,0.0,4545.0,11.24361905,13.50681897
