year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,2,0.0,3248.5,13.09163903,
0.0,2,0.0,3249.0,13.08958911,
0.0,2,0.0,3259.0,14.13290566,
0.25,4,0.25,5138.25,14.46955153,15.29246565
0.2857142857142857,7,0.2857142857142857,5941.428571,13.97547448,15.67082482
0.2222222222222222,9,0.2222222222222222,6987.111111,13.43403801,15.50283562
0.14285714285714285,7,0.14285714285714285,11116.42857,13.54780116,15.868627100000001
0.0,6,0.0,7531.666667,13.84229644,15.62134627
0.2222222222222222,9,0.2222222222222222,10470.22222,13.42030587,15.43587377
0.23076923076923078,13,0.23076923076923078,11163.61538,13.150708600000002,14.82607793
0.05555555555555555,18,0.05555555555555555,12145.77778,12.90348283,15.36136012
0.1,20,0.1,13444.45,12.40505277,14.81441902
0.16666666666666666,18,0.16666666666666666,13587.72222,13.19752856,15.57656739
0.15789473684210525,19,0.15789473684210525,14704.10526,12.75447129,14.69882549
0.16666666666666666,18,0.16666666666666666,15901.444440000001,13.17592178,15.38263113
0.2916666666666667,24,0.2916666666666667,15098.708330000001,13.01238681,15.21537278
0.07142857142857142,14,0.07142857142857142,19704.42857,12.48036585,14.21130336
0.5,16,0.5,20883.6875,12.8447855,14.94316562
