year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,4823.0,11.29354855,13.81666965
0.0,2,0.0,4823.0,11.29354855,13.81666965
0.0,5,0.0,3589.4,12.7591311,13.71338609
0.0,6,0.0,3770.666667,12.52086154,13.68788482
0.14285714285714285,7,0.14285714285714285,4536.285714,13.02002311,14.37680743
0.3333333333333333,12,0.3333333333333333,5869.916667,12.90175499,14.3679617
0.4666666666666667,15,0.4666666666666667,6990.733333,12.64944262,13.89110544
0.6363636363636364,22,0.6363636363636364,7626.181818000001,13.70056057,15.77356448
0.6,20,0.6,6530.75,13.352914199999999,15.22703296
0.6944444444444444,36,0.6944444444444444,6531.138889,13.62811534,15.7350281
0.6388888888888888,36,0.6388888888888888,6560.083333,13.42029001,15.41387544
0.5428571428571428,35,0.5428571428571428,5763.2,13.10127876,15.34152336
0.7254901960784313,51,0.7254901960784313,7315.45098,13.17254109,15.42868124
0.6885245901639344,61,0.6885245901639344,8970.213115,13.4249478,15.44120703
0.7230769230769231,65,0.7230769230769231,11222.87692,13.57558658,15.37759176
0.6986301369863014,73,0.6986301369863014,12849.52055,13.78707535,15.61163489
0.7466666666666667,75,0.7466666666666667,13484.306669999998,13.37310578,15.27837026
0.4,15,0.4,9791.6,12.41411427,14.70126497
0.45714285714285713,35,0.45714285714285713,12905.85714,13.06727932,15.86549955
