year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2007,1,1.0,14887.0,13.92335407,16.72815622
2017,1,1.0,14748.0,13.92789445,16.72815622
2019,1,1.0,15499.0,13.37550395,15.20269789
