year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,3,0.0,4308.333333,10.90729292,14.26529262
0.0,2,0.0,8486.5,12.49606378,14.74336204
0.0,3,0.0,6848.0,11.96703895,14.74336204
0.0,2,0.0,9779.5,12.60648278,14.71999302
0.0,2,0.0,10129.0,12.47561017,14.45898005
0.25,4,0.25,10014.0,13.15642285,15.43463286
0.3333333333333333,3,0.3333333333333333,10954.0,13.39494409,15.75103248
0.5,4,0.5,11365.0,13.65681695,15.90017884
0.6,5,0.6,10496.8,13.25615635,15.40959957
0.5,4,0.5,14205.5,11.87750091,13.95719258
0.5,4,0.5,16918.5,11.6923618,12.84861592
0.8,5,0.8,14175.4,12.61875292,13.98719602
1.0,4,1.0,12085.75,13.44355206,15.65341794
1.0,3,1.0,16783.66667,11.9680523,13.37142898
