year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,5,13.0,8214.2,12.847170098000001,11.785187572,True,shopping;sports
2001,6,3.5,6573.333333333333,12.073980235,9.475446138333334,True,shopping;sports
2002,8,3.125,6577.75,12.08247168125,8.8699335725,True,shopping;sports
2003,12,3.0833333333333335,6911.5,11.822796633333333,8.089026288333333,True,shopping;sports
2004,12,4.0,7576.083333333333,11.445698525,10.186537633333332,True,shopping;sports
2005,16,1.9375,5571.5625,11.1255206625,8.324173431250001,True,shopping;sports
2006,18,3.111111111111111,7524.777777777777,11.60097198888889,10.282683955555555,True,shopping;sports
2007,22,4.090909090909091,8687.454545454546,12.201976913636365,11.959633313636363,True,shopping;sports
2008,28,2.9642857142857144,6537.821428571428,12.019595839285714,8.309887671428571,True,shopping;sports
2009,29,3.7241379310344827,6520.620689655172,12.35548952413793,9.090862317241378,True,shopping;sports
2010,34,5.0588235294117645,8696.411764705883,12.257266797058824,10.130263955882354,True,shopping;sports
2011,44,5.909090909090909,8384.5,11.78169463409091,10.984471829545456,True,shopping;sports
2012,54,8.944444444444445,8771.314814814816,11.546774175925925,10.826497174074074,True,shopping;sports
2013,53,8.20754716981132,9554.283018867925,12.341434152830187,12.061043511320756,True,shopping;sports
2014,56,5.214285714285714,8502.67857142857,12.332513601785715,10.956061569642856,True,shopping;sports
2015,54,6.444444444444445,9573.055555555555,12.638592366666664,11.740436603703703,True,shopping;sports
2016,50,6.4,9421.52,12.040252784000002,12.039876861999998,True,shopping;sports
2017,38,7.5,11562.947368421053,12.063523421052633,12.57954299736842,True,shopping;sports
2018,24,9.375,15958.375,13.334792325000002,14.800547020833335,True,shopping;sports
2019,22,5.590909090909091,14331.181818181818,12.795505590909091,13.118035295454547,True,shopping;sports
