year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,2072.0,12.99485294,
0.0,1,0.0,1994.0,11.41441026,
0.0,2,0.0,2420.5,11.41441026,
0.0,2,0.0,2812.0,,
0.0,3,0.0,2592.333333,14.96707566,
0.0,2,0.0,2475.5,14.96707566,
0.5,2,0.5,4800.5,13.16722323,12.96874232
0.6666666666666666,3,0.6666666666666666,7783.666667,11.73105004,13.30191953
0.3333333333333333,6,0.3333333333333333,10268.0,13.077831,14.68566259
0.375,8,0.375,9168.75,13.54897421,15.2056522
0.5714285714285714,7,0.5714285714285714,6941.0,13.27729437,14.57890434
0.3333333333333333,6,0.3333333333333333,6363.5,14.29617844,15.35194228
0.14285714285714285,7,0.14285714285714285,8970.714286,12.01589497,13.94080117
0.0,5,0.0,9763.6,12.230502099999999,14.427197099999999
0.6666666666666666,3,0.6666666666666666,12850.0,12.01806315,14.02543511
0.75,4,0.75,15846.75,12.69727925,14.92504011
