year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2011,1,0.0,2230.0,13.09130952,0.0
2012,1,0.0,2678.0,15.16539683,0.0
2013,1,0.0,3444.0,10.2150228,12.80148409
2014,2,0.0,3444.0,10.2150228,12.74508487
2015,4,0.25,4138.0,11.40665505,13.81642613
2016,5,0.0,5020.2,12.13736214,14.43504108
2017,5,0.0,5774.6,12.14813989,13.711944339999999
2018,3,0.0,5485.666667,11.835935740000002,14.16717447
2019,4,0.0,3661.5,13.32684043,14.16717447
