year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,1,5.0,5293.0,10.99470684,12.91330727,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2002,3,7.666666666666667,5303.0,11.269748816666668,13.04054035,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2003,5,9.0,7411.2,11.909480347999999,13.411741875999999,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2004,8,9.125,7597.25,11.9184660125,9.98279158125,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2005,8,15.5,6110.0,12.19370236625,10.21865965125,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2006,8,14.875,7199.625,12.59703665,10.7086433625,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2007,10,14.2,8919.6,12.57409664,11.410249640000002,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2008,11,12.272727272727273,6628.636363636364,12.609591336363634,8.91182789,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2009,12,11.25,5303.75,12.284388091666665,7.861161833333334,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2010,15,7.733333333333333,5448.866666666667,12.218905186666667,9.189904666666667,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2011,23,10.91304347826087,10234.391304347826,13.266888491304348,10.035394895652173,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2012,28,6.178571428571429,10056.32142857143,13.145302767857142,9.548530135714286,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2013,28,4.535714285714286,8352.785714285714,12.956452646071428,8.216677221428572,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2014,29,3.586206896551724,5765.379310344828,13.672263019655173,7.0106514275862075,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2015,33,6.484848484848484,7669.393939393939,13.55637219969697,8.355107084848484,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2016,26,7.346153846153846,7984.7307692307695,13.241526541923074,10.101992496153846,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2017,25,7.92,8237.24,13.3037171476,10.527823604,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2018,14,5.928571428571429,9774.07142857143,13.54310372142857,14.42696962857143,False,education;entertainment;games;shopping - entertainment;games;shopping - 
2019,19,7.368421052631579,11462.78947368421,13.187626818421052,12.940694215789474,False,education;entertainment;games;shopping - entertainment;games;shopping - 
