year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2014,2,0.0,2310.0,9.926761905,,True,entertainment;illegalcontent;streamingmedia
2015,3,0.0,2018.6666666666667,9.91096207,,True,entertainment;illegalcontent;streamingmedia
2016,2,0.0,2310.0,9.926761905,,True,entertainment;illegalcontent;streamingmedia
2017,2,0.0,2310.0,9.926761905,,True,entertainment;illegalcontent;streamingmedia
2018,2,0.0,2310.0,9.926761905,,True,entertainment;illegalcontent;streamingmedia
2019,3,0.0,2018.6666666666667,9.91096207,,True,entertainment;illegalcontent;streamingmedia
