year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,3593.0,10.90383004,13.5591
0.0,2,0.0,3230.0,11.20971917,
0.0,2,0.0,3222.0,11.463215199999999,
0.0,1,0.0,3222.0,11.463215199999999,
0.0,1,0.0,3163.0,11.90566114,
0.0,1,0.0,3020.0,13.05819706,
1.0,1,1.0,3906.0,11.49135294,14.83674596
1.0,2,1.0,3964.0,11.2651044,14.53073964
1.0,6,1.0,11116.16667,14.84253271,16.16827628
1.0,2,1.0,15073.5,15.31874768,16.26650322
1.0,4,1.0,15983.0,15.88452025,16.58688112
1.0,5,1.0,13972.2,15.32564389,15.94582853
1.0,7,1.0,12894.42857,14.76460134,16.15210255
1.0,8,1.0,12157.5,14.34784427,16.16703613
0.7692307692307693,13,0.7692307692307693,10026.307690000001,13.12824263,15.31878755
0.8333333333333334,12,0.8333333333333334,10423.16667,13.239533800000002,15.17796986
0.5555555555555556,18,0.5555555555555556,14609.27778,13.08387788,15.25746317
0.5555555555555556,18,0.5555555555555556,12964.22222,13.53291865,15.66109787
