year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,2,4.5,14661.5,14.141328235,15.41943616,True,realestate
2000,5,5.4,13762.2,14.036903917999998,15.926825238000001,True,realestate
2001,7,5.714285714285714,12555.285714285714,13.546740411428571,11.587584124285714,True,realestate
2002,11,3.272727272727273,6606.363636363636,13.421951054545453,4.266679666363636,True,realestate
2003,12,2.0,4404.083333333333,13.076050916666667,2.6219528249999997,True,realestate
2004,23,1.3478260869565217,6129.260869565217,12.549637100000002,6.510209747826087,True,realestate
2005,27,0.3333333333333333,5588.518518518518,12.75999068888889,8.953972425925926,True,realestate
2006,43,1.6744186046511629,6811.604651162791,12.504584009302327,9.03954736511628,True,realestate
2007,57,2.017543859649123,7728.824561403509,12.807709070175438,9.594307587719298,True,realestate
2008,70,1.8428571428571427,7806.057142857143,12.872897349999999,9.917484014285714,True,realestate
2009,61,1.7704918032786885,7681.803278688524,12.837510059016394,10.428345795081967,True,realestate
2010,70,1.6857142857142857,8529.528571428571,12.782235087142858,10.444697688571429,True,realestate
2011,93,1.89247311827957,9127.569892473119,12.776623537634409,11.524082817204299,True,realestate
2012,114,1.894736842105263,8918.67543859649,12.779271903508773,11.382715736842105,True,realestate
2013,122,1.7295081967213115,8789.409836065573,12.465752114754098,10.921603590163937,True,realestate
2014,126,2.119047619047619,10023.079365079366,12.911893476190476,10.866372555555555,True,realestate
2015,116,1.8189655172413792,11403.741379310344,12.860335353448274,11.364967827586208,True,realestate
2016,106,1.9622641509433962,11462.462264150943,12.52370133018868,11.65555213207547,True,realestate
2017,91,2.0549450549450547,12087.23076923077,12.522784835164835,11.730188164835166,True,realestate
2018,81,2.3703703703703702,14476.592592592593,13.518171049382715,12.64215161728395,True,realestate
2019,80,2.35,17660.9375,12.3097854975,12.740044775,True,realestate
