year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.5,2,0.5,14661.5,14.14132823,15.41943616
0.6,5,0.6,13762.2,14.03690392,15.92682524
0.7142857142857143,7,0.7142857142857143,12555.28571,13.54674041,16.22261777
0.2727272727272727,11,0.2727272727272727,6606.363636,13.42195106,15.64449211
0.16666666666666666,12,0.16666666666666666,4404.083333,13.07605092,15.73171695
0.2608695652173913,23,0.2608695652173913,6129.26087,12.5496371,14.97348242
0.1111111111111111,27,0.1111111111111111,5588.518519,12.75999069,15.10982847
0.3023255813953488,43,0.3023255813953488,6811.604651000001,12.50458401,14.95002064
0.38596491228070173,57,0.38596491228070173,7728.824561,12.80770907,15.62501521
0.35714285714285715,70,0.35714285714285715,7806.057143000001,12.87289735,15.77781548
0.32786885245901637,61,0.32786885245901637,7681.803279000001,12.83751006,15.51534374
0.2857142857142857,70,0.2857142857142857,8529.528570999999,12.96748487,15.55593273
0.3010752688172043,93,0.3010752688172043,9127.569892,13.05742845,15.76087798
0.2807017543859649,114,0.2807017543859649,8918.675439,13.12465763,15.63409149
0.2786885245901639,122,0.2786885245901639,8789.409836,12.99847656,15.49343765
0.31746031746031744,126,0.31746031746031744,10023.07937,13.12014982,15.38385328
0.3017241379310345,116,0.3017241379310345,11403.74138,13.31963304,15.50983845
0.3113207547169811,106,0.3113207547169811,11462.46226,13.01482688,15.25294477
0.32967032967032966,91,0.32967032967032966,12087.23077,12.94969796,15.24924461
0.38271604938271603,81,0.38271604938271603,14476.59259,13.86040323,16.00022314
0.4125,80,0.4125,17660.9375,13.13043786,15.44247851
