year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,3,0.0,7619.666667,11.67204435,13.85560825
0.0,8,0.0,4699.375,11.07021636,13.4113989
0.3076923076923077,13,0.3076923076923077,4284.769231,12.54400982,15.4615286
0.4444444444444444,27,0.4444444444444444,4889.0,12.28118897,15.08821494
0.3684210526315789,38,0.3684210526315789,4685.157895,12.70184334,14.88751458
0.41379310344827586,58,0.41379310344827586,6163.258621,13.13058976,15.64659199
0.4268292682926829,82,0.4268292682926829,6218.195122,13.38734118,15.51786421
0.3645833333333333,96,0.3645833333333333,6249.635417,13.23207049,15.57882867
0.44166666666666665,120,0.44166666666666665,7255.6,13.30652314,15.72844046
0.32167832167832167,143,0.32167832167832167,6086.48951,13.22418975,15.63953658
0.3125,176,0.3125,5728.8920450000005,13.36271315,15.89784765
0.3474178403755869,213,0.3474178403755869,6665.784038000001,13.37776849,15.78275649
0.37142857142857144,245,0.37142857142857144,7039.297959,13.52966628,16.04123794
0.3712121212121212,264,0.3712121212121212,7648.939394,13.44003683,15.73117352
0.4385245901639344,244,0.4385245901639344,8080.331967,13.34094293,15.64137267
0.4024896265560166,241,0.4024896265560166,8458.190870999999,13.46029482,15.74533412
0.3786008230452675,243,0.3786008230452675,8875.876543,13.3252772,15.49371187
0.38308457711442784,201,0.38308457711442784,11190.34328,13.3859826,15.40587946
0.5393939393939394,165,0.5393939393939394,16369.30909,13.21170516,15.55413897
0.48936170212765956,141,0.48936170212765956,18952.65957,13.55584615,15.63208389
