year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,10936.0,12.89601024,13.40145869
1.0,2,1.0,8660.5,13.34958674,14.54497092
1.0,2,1.0,10936.0,12.89601024,13.40145869
1.0,3,1.0,9689.666667,14.40111846,16.28082958
1.0,2,1.0,8324.5,14.40111846,16.28082958
0.5,4,0.5,10144.0,13.54767403,15.65487412
0.5,4,0.5,8743.75,13.65322971,16.84619036
0.5,4,0.5,10225.75,13.73111771,16.37662411
0.5,4,0.5,10865.5,13.19433395,15.573743599999998
0.3333333333333333,3,0.3333333333333333,8984.0,12.76944273,15.16235255
1.0,2,1.0,16668.5,11.94125403,14.48293339
1.0,2,1.0,16736.0,11.88988675,14.53073964
1.0,3,1.0,48811.0,14.80548747,15.35841457
