year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,2,1.0,9142.0,14.20749386,14.7901945
1.0,2,1.0,9258.0,14.13453585,14.83674596
1.0,1,1.0,9124.0,14.30518005,14.7901945
1.0,1,1.0,9030.0,13.78595632,14.69652958
1.0,1,1.0,8943.0,14.30518005,14.7901945
1.0,2,1.0,8943.0,14.30518005,14.7901945
1.0,2,1.0,9085.5,14.30518005,14.7901945
1.0,2,1.0,9126.0,14.34967648,14.90566209
1.0,2,1.0,8221.5,14.2443704,15.01796106
1.0,3,1.0,8617.666667,14.27846781,14.91152594
1.0,2,1.0,9331.5,14.0867853,14.55300512
1.0,2,1.0,9276.0,14.30262657,14.83674596
1.0,3,1.0,53204.66667,13.76140952,14.75250226
1.0,3,1.0,68054.33333,14.32226819,15.43848844
1.0,1,1.0,22154.0,16.45948844,16.60763045
