year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,1,18.0,34547.0,12.67920658,15.06678064,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2003,1,18.0,37901.0,12.66671119,15.24766489,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2004,1,18.0,36507.0,13.38223688,15.6451,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2005,1,18.0,37609.0,12.54444403,15.73171695,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2006,3,15.333333333333334,26739.666666666668,13.872090103333333,16.65950206333333,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2007,1,18.0,34563.0,12.77458498,15.47004243,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2009,1,17.0,32152.0,13.62825069,16.36328637,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2010,2,17.0,32523.5,13.628909885,16.444981975,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2011,2,13.0,31281.0,13.896633075,17.08348895,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2012,3,11.666666666666666,25679.666666666668,13.386573206666668,16.291505283333333,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2013,3,11.666666666666666,26090.666666666668,13.68636114,16.29356288,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2014,4,9.75,22796.25,13.5419176925,15.821846835,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2015,2,12.0,31730.0,13.58172633,16.80791676,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2016,2,12.0,31730.0,13.58172633,16.80791676,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2017,2,12.0,31730.0,13.58172633,16.80791676,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2018,2,12.0,32608.0,13.655229915,16.56721497,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
2019,2,12.0,32604.0,13.61332969,16.546946275,False,entertainment;newsandmedia;searchenginesandportals - newsandmedia;searchenginesandportals - 
