year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2010,2,0.0,1805.0,,
2011,2,0.0,1919.0,9.99132918,
2012,2,0.0,2195.0,12.18292649,
2013,2,0.0,2426.0,14.37452381,
2014,2,0.0,2426.0,14.37452381,
2015,2,0.0,2426.0,14.37452381,
2016,2,0.0,2426.0,14.37452381,
2017,2,0.0,2426.0,14.37452381,
2018,2,0.0,7991.0,15.63321798,16.6881
2019,1,0.0,7992.0,15.63321798,16.6881
