year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1997,1,8.0,1667.0,15.89768421,,True,entertainment;streamingmedia
1998,1,8.0,1667.0,15.89768421,,True,entertainment;streamingmedia
1999,7,13.714285714285714,7236.142857142857,13.546251772857143,10.453408042857143,True,entertainment;streamingmedia
2000,16,13.25,9762.9375,12.296584087500001,8.7715788,True,entertainment;streamingmedia
2001,23,4.608695652173913,8638.217391304348,11.937196186956523,9.038591595652173,True,entertainment;streamingmedia
2002,29,4.551724137931035,8312.48275862069,11.959923048275863,9.909368189655172,True,entertainment;streamingmedia
2003,32,4.15625,8837.84375,12.133642078125,9.058932771875,True,entertainment;streamingmedia
2004,32,5.96875,9344.0,12.344112103125001,11.140916,True,entertainment;streamingmedia
2005,38,6.2105263157894735,11380.526315789473,12.433662242105262,11.271588618421053,True,entertainment;streamingmedia
2006,50,5.56,10519.42,12.15874558,10.048421937999999,True,entertainment;streamingmedia
2007,60,4.766666666666667,9180.216666666667,12.090122261666668,9.24872159,True,entertainment;streamingmedia
2008,87,4.850574712643678,9949.747126436781,12.743944908045977,8.874362835632184,True,entertainment;streamingmedia
2009,115,4.626086956521739,9175.617391304348,12.595803139130433,9.600219434782609,True,entertainment;streamingmedia
2010,160,3.475,8568.55625,12.6666169875,8.57205926875,True,entertainment;streamingmedia
2011,218,3.706422018348624,8540.050458715596,12.696848619266053,8.460374013761468,True,entertainment;streamingmedia
2012,272,3.4301470588235294,7489.422794117647,12.76379606617647,7.584520591911765,True,entertainment;streamingmedia
2013,325,3.6769230769230767,8278.28,12.787813846153846,8.26428643076923,True,entertainment;streamingmedia
2014,352,3.5426136363636362,8550.457386363636,13.091276122159092,8.35105815625,True,entertainment;streamingmedia
2015,396,3.5025252525252526,8459.272727272728,13.05787816919192,8.000804194444443,True,entertainment;streamingmedia
2016,448,3.0669642857142856,7930.848214285715,12.943932687499998,7.496498933035714,True,entertainment;streamingmedia
2017,442,2.8823529411764706,7871.873303167421,12.942890975113121,7.584458457013574,True,entertainment;streamingmedia
2018,331,3.1842900302114803,8508.2416918429,12.999064126888216,8.396422096676737,True,entertainment;streamingmedia
2019,306,4.003267973856209,11259.5,13.236944852941177,9.871309009803921,True,entertainment;streamingmedia
