year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,2,0.0,3873.5,10.581297035,12.77229475,True,alcoholandtobacco;foodandrecipes
2001,2,0.0,3800.0,10.79627611,,True,alcoholandtobacco;foodandrecipes
2002,4,0.0,5646.0,11.98192483,14.159328345,True,alcoholandtobacco;foodandrecipes
2003,6,0.0,4544.333333333333,12.260154406666667,9.552408488333333,True,alcoholandtobacco;foodandrecipes
2004,4,0.0,4752.75,12.0708719625,10.46636906,True,alcoholandtobacco;foodandrecipes
2005,4,0.0,6578.5,12.309291175000002,14.757901985,True,alcoholandtobacco;foodandrecipes
2006,4,0.0,6481.0,12.3920504775,14.79952306,True,alcoholandtobacco;foodandrecipes
2007,4,0.0,6826.5,12.4536231625,14.9028906975,True,alcoholandtobacco;foodandrecipes
2008,6,6.833333333333333,9776.666666666666,12.619958248333333,14.742704888333334,True,alcoholandtobacco;foodandrecipes
2009,5,5.2,6291.4,11.816764207999999,8.485822248,True,alcoholandtobacco;foodandrecipes
2010,4,0.0,4706.25,12.1866912375,7.3789509925,True,alcoholandtobacco;foodandrecipes
2011,6,2.5,7571.333333333333,12.946555943333335,10.358358948333334,True,alcoholandtobacco;foodandrecipes
2012,6,0.0,5748.333333333333,12.267634246666667,9.753998731666666,True,alcoholandtobacco;foodandrecipes
2013,8,4.625,7860.5,12.46213071875,10.8811114075,True,alcoholandtobacco;foodandrecipes
2014,8,1.0,7984.0,12.576875825,10.93346728125,True,alcoholandtobacco;foodandrecipes
2015,8,1.5,8983.125,12.746532449999998,11.24389958625,True,alcoholandtobacco;foodandrecipes
2016,11,3.4545454545454546,11393.90909090909,13.41329829090909,12.888136036363637,True,alcoholandtobacco;foodandrecipes
2017,13,4.3076923076923075,11986.692307692309,13.627003753846155,13.488189515384615,True,alcoholandtobacco;foodandrecipes
2018,9,5.777777777777778,15200.444444444445,13.837508533333333,15.643331322222224,True,alcoholandtobacco;foodandrecipes
2019,11,4.545454545454546,16125.636363636364,13.046492927272725,14.948507181818183,True,alcoholandtobacco;foodandrecipes
