year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,2,1.0,16967.5,13.86125453,14.54972757
1.0,2,1.0,17336.5,13.68537007,14.81347023
1.0,2,1.0,17401.0,13.7441679,
1.0,1,1.0,34755.0,13.81322362,14.92929796
