year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,1,3.0,2034.0,12.08846948,0.0,False,business;education;weapons - education;weapons - 
2002,5,2.4,4320.8,12.952434314000001,3.1290199999999997,False,business;education;weapons - education;weapons - 
2003,6,3.0,5273.0,13.066413001666668,5.097488551666667,False,business;education;weapons - education;weapons - 
2004,4,1.5,2013.5,12.6889748025,0.0,False,business;education;weapons - education;weapons - 
2005,1,3.0,2034.0,12.08846948,0.0,False,business;education;weapons - education;weapons - 
2006,6,4.0,3265.8333333333335,12.987158853333334,5.535876815000001,False,business;education;weapons - education;weapons - 
2007,5,3.0,2852.4,12.59111957,3.32152609,False,business;education;weapons - education;weapons - 
2008,8,3.75,4128.375,12.805172873750001,6.03525519125,False,business;education;weapons - education;weapons - 
2009,8,5.25,6531.125,13.10474946375,9.87470696,False,business;education;weapons - education;weapons - 
2010,12,4.75,6940.333333333333,13.019396425833333,10.279115241666668,False,business;education;weapons - education;weapons - 
2011,16,4.125,6466.75,12.761423150625,9.483932131249999,False,business;education;weapons - education;weapons - 
2012,14,4.142857142857143,6252.714285714285,12.833585396428571,8.772719121428572,False,business;education;weapons - education;weapons - 
2013,21,4.285714285714286,6541.0,12.613460222380954,10.069207752380953,False,business;education;weapons - education;weapons - 
2014,23,4.826086956521739,6870.173913043478,12.769383234782607,12.37440357391304,False,business;education;weapons - education;weapons - 
2015,24,5.0,7430.375,12.458867745833333,12.021185491666666,False,business;education;weapons - education;weapons - 
2016,21,4.428571428571429,5932.571428571428,12.595069481904762,10.845786228571429,False,business;education;weapons - education;weapons - 
2017,21,5.523809523809524,6601.238095238095,12.79280090095238,12.209554795238095,False,business;education;weapons - education;weapons - 
2018,13,6.461538461538462,8889.076923076924,13.215104592307691,15.223828330769233,False,business;education;weapons - education;weapons - 
2019,21,6.523809523809524,11009.809523809523,13.327779922380952,15.304395346666668,False,business;education;weapons - education;weapons - 
