year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,1,0.0,4557.0,10.85621539,13.34837121
0.0,2,0.0,4517.0,10.6829408,13.34837121
0.0,2,0.0,4547.0,10.78690555,13.34837121
0.0,3,0.0,9097.0,12.18180571,14.2445505
0.0,2,0.0,4618.0,10.68443667,13.18742774
0.0,6,0.0,2451.833333,12.1856356,13.18742774
0.0,10,0.0,2519.0,11.58616224,13.18742774
0.0,9,0.0,2285.777778,11.71498018,13.18742774
0.2,10,0.2,5187.3,12.55347992,14.19710148
0.5,14,0.5,4665.0,12.6679403,14.48111534
0.46153846153846156,13,0.46153846153846156,4749.846154,12.61435357,14.48111534
0.35714285714285715,14,0.35714285714285715,3464.714286,11.65268286,13.18742774
0.36363636363636365,11,0.36363636363636365,3685.0909090000005,11.34822907,13.18742774
0.4444444444444444,9,0.4444444444444444,4212.222222,11.54241012,15.20269789
0.5,10,0.5,7526.0,11.56150637,14.99670183
0.5,16,0.5,8420.8125,12.05762512,15.23207701
