year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2005,1,0.0,18243.0,15.68629272,15.86053751
2006,1,0.0,18244.0,15.68629272,15.86053751
2007,1,0.0,1123.0,9.804068745,0.0
2010,1,0.0,5331.0,10.74283159,13.18742774
2011,2,0.0,5328.0,12.62596928,13.18742774
2019,2,0.0,6808.0,17.38290745,17.98956254
