year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,2,1.0,1806.0,11.73404762,
1.0,2,1.0,1803.0,11.73404762,
0.0,1,0.0,2649.0,13.80781528,
0.0,1,0.0,2653.0,13.80781528,
0.0,2,0.0,2653.0,13.80781528,
0.0,4,0.0,3798.25,12.07602172,12.91267544
0.0,2,0.0,5097.0,10.33683721,12.91267544
0.0,2,0.0,3980.5,9.905812116,13.0238668
0.0,1,0.0,4016.0,9.905812116,13.0238668
