year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2007,1,1.0,15632.0,13.34924091,14.83674596
2011,4,0.0,3466.24999975,12.7125214475,3.1862712175
2012,5,0.0,4474.1999998,12.294030644,5.098033947999999
2013,6,0.0,7525.666665,12.385404825,6.80795737
2014,7,0.0,10885.57142857143,12.204991022857143,8.033144331428572
2015,6,0.0,5286.833333333333,12.934554919999998,4.771342973333334
2016,5,0.0,11296.2,12.629868863999999,11.49209864
2017,7,0.0,10379.42857157143,13.943281451428572,16.206319662857144
2018,10,0.0,2549.2999999,12.603656382999999,15.098231120999998
2019,5,0.0,1277.8,12.020132543999999,0.0
2009,2,0.0,1603.0,14.04019806,0.0
2010,4,0.0,1870.5,13.36145036,0.0
