year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,4079.0,13.8834624,
1.0,2,1.0,4078.5,13.8834624,
1.0,1,1.0,4078.0,13.8834624,
1.0,2,1.0,5180.0,13.86363663,16.07238961
1.0,2,1.0,4660.0,13.56562899,16.0302975
1.0,3,1.0,8483.0,13.76019567,15.38157575
0.7142857142857143,7,0.7142857142857143,12677.0,12.97106531,14.67819129
0.45454545454545453,11,0.45454545454545453,11608.0,12.9482604,14.878279699999998
0.6666666666666666,3,0.6666666666666666,15834.333330000001,13.31688434,14.867757000000001
0.7142857142857143,7,0.7142857142857143,10023.85714,12.9650631,14.9637973
0.75,12,0.75,11768.66667,13.10642266,14.9110771
