year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
2007,1,1.0,7796.0,12.06547049,15.29246565
2010,1,1.0,8052.0,12.22125968,15.29246565
2011,2,1.0,8052.0,12.22125968,15.29246565
2012,1,1.0,7983.0,11.64915374,15.11225768
2013,2,1.0,7983.0,11.64915374,15.11225768
2014,2,1.0,7983.0,11.64915374,15.11225768
2015,2,1.0,7983.0,11.64915374,15.11225768
2016,1,1.0,7983.0,11.64915374,15.11225768
2017,1,1.0,7983.0,11.64915374,15.11225768
