year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,4950.0,14.06017554,15.55787943
1.0,1,1.0,5022.0,14.34701425,16.0302975
1.0,2,1.0,5022.0,14.34701425,16.0302975
1.0,4,1.0,10785.75,14.93830681,16.6881
1.0,2,1.0,16781.5,14.16057106,16.6881
1.0,2,1.0,17064.0,14.14070299,16.56666629
1.0,2,1.0,17317.0,14.12470015,16.44523258
