year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
1.0,1,1.0,4997.0,11.91564393,14.06817629
1.0,2,1.0,4997.0,11.91564393,14.06817629
1.0,2,1.0,5291.0,11.67407057,13.89128509
1.0,1,1.0,5585.0,11.43249721,13.714393900000001
1.0,2,1.0,5532.0,13.67355234,
1.0,1,1.0,5603.0,13.67355234,
1.0,2,1.0,5603.0,13.67355234,
0.75,4,0.75,11824.25,14.01772066,15.83162039
0.0,2,0.0,4809.0,13.44815002,15.68848315
0.6666666666666666,3,0.6666666666666666,7477.333333,13.64093324,15.616077300000002
0.3333333333333333,3,0.3333333333333333,6438.666667,13.65704935,15.96594348
0.5,2,0.5,7294.5,13.57043058,15.62333298
0.0,1,0.0,9650.0,12.30363938,15.02112968
