year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.125,16,0.125,3698.625,12.61165084,15.62518278
0.10526315789473684,38,0.10526315789473684,3768.315789,12.73616381,15.137934900000001
0.12096774193548387,124,0.12096774193548387,4824.395161,12.79641581,14.95082982
0.17105263157894737,228,0.17105263157894737,6975.679825,13.05461355,14.82792499
0.1935483870967742,341,0.1935483870967742,7682.187683,13.05202238,14.97168528
0.2087378640776699,412,0.2087378640776699,7868.381068000001,12.81598022,14.90436861
0.23789473684210527,475,0.23789473684210527,7810.677895000001,12.719309599999999,14.86626028
0.20973782771535582,534,0.20973782771535582,7797.670412,12.92670197,15.00671914
0.24064171122994651,748,0.24064171122994651,8019.358289,12.89310972,15.02126402
0.2509090909090909,825,0.2509090909090909,7870.4593939999995,12.93322418,15.11403035
0.25177304964539005,846,0.25177304964539005,8065.674940999999,12.95288334,15.20270143
0.28589580686149935,787,0.28589580686149935,8290.506989,12.95037107,15.18200035
0.286734693877551,980,0.286734693877551,8038.710204000001,13.03427886,15.24573362
0.2531948881789137,1252,0.2531948881789137,8001.820288,12.79708468,15.03688942
0.26406035665294925,1458,0.26406035665294925,7989.096708,12.8048634,14.95443464
0.26438962681846934,1581,0.26438962681846934,8306.037951,12.76260911,14.86970656
0.27683956574185764,1658,0.27683956574185764,8754.487937,12.89028133,15.01368883
0.30985915492957744,1704,0.30985915492957744,9076.359155,12.80952067,15.02667197
0.30791450028885037,1731,0.30791450028885037,9394.384171,12.90794328,15.07091084
0.3380986418870622,1399,0.3380986418870622,10157.49678,13.03298436,15.10029632
0.3990521327014218,1055,0.3990521327014218,12350.58863,13.17957191,15.26863232
0.4257510729613734,1165,0.4257510729613734,13369.59142,13.15945868,15.27811139
