year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean
0.0,5,0.0,8168.6,11.82975514,15.01412376
0.0,6,0.0,10821.33333,12.20594875,14.34835228
0.0,7,0.0,10632.57143,12.31727473,14.73528455
0.0,7,0.0,7941.714286,12.00712662,14.6164955
0.3333333333333333,12,0.3333333333333333,5443.0,12.33634292,14.94701749
0.4444444444444444,9,0.4444444444444444,3847.777778,11.755738000000001,14.23913951
0.3333333333333333,21,0.3333333333333333,5804.619048,12.30790518,14.84123076
0.4166666666666667,24,0.4166666666666667,6775.208333,12.48386332,15.4041125
0.39285714285714285,28,0.39285714285714285,6820.75,12.479988699999998,15.48200259
0.2857142857142857,28,0.2857142857142857,6704.0,12.43011023,15.23380538
0.28205128205128205,39,0.28205128205128205,7357.230769,12.21173991,14.66527234
0.2909090909090909,55,0.2909090909090909,7718.218182,12.43614066,14.77975001
0.3469387755102041,49,0.3469387755102041,7691.510204000001,12.56433094,14.87782412
0.4166666666666667,36,0.4166666666666667,7225.027778,12.78490302,14.80284619
0.38095238095238093,21,0.38095238095238093,10835.952379999999,12.75571479,14.95886282
0.4864864864864865,37,0.4864864864864865,11807.7027,12.60741328,14.78672307
